X,Y,fid,full_id,osm_id,osm_type,amenity,operator,name:te,name,healthcare,layer,path
78.4793651,17.3921498,"953",n898965110,"898965110",node,hospital,,,Fernandez Hospital,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.4984034,17.4556983,"954",n902311398,"902311398",node,hospital,,,Oxygen Hospital,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.4778376,17.4693193,"955",n1050786520,"1050786520",node,hospital,,,,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.4567398,17.4636217,"956",n1050844412,"1050844412",node,hospital,,,Remedy Hospitals,hospital,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.3673949,17.4629614,"957",n1215214084,"1215214084",node,hospital,,,LEAF HOSPITAL,hospital,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.364084,17.4535178,"958",n1224523179,"1224523179",node,hospital,,,Ambicare Hospital,hospital,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.5354859,17.4512881,"959",n1435322433,"1435322433",node,hospital,,,L.K. Diagnostic,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.5352525,17.4513853,"960",n1435322445,"1435322445",node,hospital,,,L.K. Hospitals,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.5311968,17.451435,"961",n1438252866,"1438252866",node,hospital,,,Dental Hospital,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.5301893,17.3688309,"962",n1504756065,"1504756065",node,hospital,,,Lakshmi Childrens Hospital,hospital,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.4792005,17.3993955,"963",n1553576934,"1553576934",node,hospital,,అపోలో ఎమర్జెన్సీ హాస్పిటల్,Apollo Emergency Hospital,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.5387483,17.3684777,"964",n1598149460,"1598149460",node,hospital,,,Omni Hospital,hospital,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.3660584,17.4696017,"965",n1702266641,"1702266641",node,hospital,,,haritha hospitals,hospital,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.4481619,17.4206569,"966",n1883475928,"1883475928",node,hospital,,కేర్ క్లినిక్,Care Clinic,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.3903262,17.4856038,"967",n1985544651,"1985544651",node,hospital,,,Anupama Hospital,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.4602059,17.4217792,"968",n2052640886,"2052640886",node,hospital,,,Anu Test Tube Centre,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.3524066,17.4627567,"969",n2101693334,"2101693334",node,,,,,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.4738814,17.4064283,"970",n2192962541,"2192962541",node,hospital,,హోప్ పిల్లల అసృపతి,Hope Children's Hospital,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.4567382,17.4291646,"971",n2208162453,"2208162453",node,hospital,,,Swapna Health Care,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.5450683,17.3594287,"972",n2217950153,"2217950153",node,hospital,,,OZONE HOSPITALS,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.4566557,17.4211366,"973",n2352095456,"2352095456",node,hospital,,,Asian Institute of Gastroenterology,hospital,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.3922011,17.4068493,"974",n2354679489,"2354679489",node,hospital,,,Matpathy Clinic,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.3911608,17.4979039,"975",n2428125212,"2428125212",node,hospital,,,Lucid Clinic,clinic,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.4998723,17.3746556,"976",n2429955121,"2429955121",node,hospital,,,Yashoda Super Speciality Hospital,hospital,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.4128334,17.4155961,"977",n2583697972,"2583697972",node,,,,,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.412726,17.4155904,"978",n2583697979,"2583697979",node,,,,,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.5306786,17.4255371,"979",n2583708951,"2583708951",node,hospital,,,"Tarnaka Flyover;TGSRTC Hospital",,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.457264,17.4184365,"980",n2607590422,"2607590422",node,hospital,,,Nova ENT Hospital,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.3959947,17.4888555,"981",n2632328586,"2632328586",node,hospital,,,Mamata Nursing Home,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.4753627,17.4036074,"982",n2710949939,"2710949939",node,hospital,,కిర్లోస్కర్ హాస్పిటల్,Kirloskar Hospital,hospital,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.4894972,17.4089088,"983",n2712623077,"2712623077",node,hospital,,,ramesh eye care,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.4888572,17.4118751,"984",n2712662990,"2712662990",node,hospital,,,Tapadia Medical Centre's Eashwar Lakshmi Hospital,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.4816422,17.4073049,"985",n2715310633,"2715310633",node,hospital,,,K Prakash Rao (eye specialist),hospital,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.4821099,17.40696,"986",n2715310996,"2715310996",node,hospital,,,Radha Rani Nursing Home,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.4852768,17.4103854,"987",n2779844594,"2779844594",node,hospital,,డెంటల్ కేర్,Dental Care,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.4208721,17.4511937,"988",n2835226156,"2835226156",node,hospital,,,Sri Bhargavi Hospital,hospital,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.4224934,17.4510973,"989",n2835658220,"2835658220",node,hospital,,,Jaiswal Multi Speciality Hospitals,hospital,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.4337319,17.4480669,"990",n2835659213,"2835659213",node,hospital,,,Government Ayurvedic Hospital,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.4420946,17.4388238,"991",n3159027236,"3159027236",node,hospital,,,Raghava Multi Speciality Hospital,hospital,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.4425646,17.4385124,"992",n3159027238,"3159027238",node,hospital,,,VCARE Hospitals,hospital,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.4406383,17.4390074,"993",n3166260336,"3166260336",node,hospital,,,Deepthi Diagnostics,hospital,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.549763,17.345698,"994",n3200948738,"3200948738",node,hospital,,,Healthcare Hospitals,hospital,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.5372101,17.3348812,"995",n3200948976,"3200948976",node,hospital,,,,hospital,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.3901045,17.4976626,"996",n3207060834,"3207060834",node,hospital,,,Cygnus Institute of Gastroenterology Centre,hospital,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.5542584,17.3526774,"997",n3384203436,"3384203436",node,hospital,,,hospital,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.5104248,17.3940456,"998",n3390837564,"3390837564",node,hospital,,,,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.4469461,17.5113399,"999",n3390967828,"3390967828",node,hospital,,,Carewell Diabetes and General Hospital,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.4431753,17.5220823,"1000",n3391103941,"3391103941",node,hospital,,,Sigma Hospitals,hospital,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.5218514,17.44165,"1001",n3506878894,"3506878894",node,hospital,,,Meena Hospital,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.5120703,17.4289946,"1002",n3533084115,"3533084115",node,hospital,,,Life Spring Hospitals,hospital,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.4333819,17.5439866,"1003",n3534837998,"3534837998",node,hospital,,,Malla Reddy Narayana Multispeciality Hospital,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.3916108,17.4160221,"1004",n3541446144,"3541446144",node,hospital,,,Saraswathi Nursing Home,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.4904751,17.4631717,"1005",n3598267888,"3598267888",node,hospital,,,Janapareddy Hospital,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.3660837,17.4599321,"1006",n3619348034,"3619348034",node,hospital,,,Apoolo Clinic,hospital,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.4388993,17.516119,"1007",n3640604684,"3640604684",node,hospital,,,Childrens Hospital,hospital,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.448595,17.398766,"1008",n3943900977,"3943900977",node,hospital,,,ayurvedic clinic,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.4458137,17.3985187,"1009",n3943909643,"3943909643",node,hospital,,,The crescent hospital,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.5048737,17.4395483,"1010",n4187300504,"4187300504",node,hospital,,,Apollo Hospital,hospital,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.521976,17.4377225,"1011",n4366549489,"4366549489",node,hospital,,,,hospital,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.4161649,17.3983822,"1012",n4413453793,"4413453793",node,hospital,,,RELIEF HOSPITAL,hospital,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.4904614,17.4115391,"1013",n4416373792,"4416373792",node,hospital,,,Jagadamba Hospitals,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.4893402,17.4045834,"1014",n4417145293,"4417145293",node,hospital,,,med plus,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.4442572,17.4072675,"1015",n4419091498,"4419091498",node,hospital,,,Century hospital,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.4139937,17.4249205,"1016",n4422254585,"4422254585",node,hospital,,,Blood Bank,hospital,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.4893121,17.4044822,"1017",n4431246690,"4431246690",node,hospital,,,Med plus,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
78.4447338,17.4072495,"1018",n4432377490,"4432377490",node,hospital,,,CENTURY SUPER SPECIALITY HOSPITAL,,hospital_polygon_centroids — centroids,C:\Users\Lakshya\Desktop\project_root\data\raw\hospital_polygon_centroids.gpkg|layername=centroids
